------------Training error values------------
--------
-0.999395 0 0.499395
-0.131236 0 0.00861143
-0.158537 0 0.012567
0.321949 0 0.0518255
0.26917 0 0.0362264
0.774428 0 0.299869
-0.146992 1 0.657796
-0.974952 0 0.475266
0.968118 0 0.468627
-0.983709 0 0.483841
--------
0.953974 0 0.455033
0.818292 0 0.334801
-0.966528 0 0.467088
0.912612 0 0.41643
-0.383505 0 0.073538
0.945585 1 0.00148048
-0.915559 0 0.419124
-0.592014 0 0.17524
0.0101195 0 5.12021e-005
-0.899426 0 0.404484
--------
-0.837901 0 0.351039
-0.692543 1 1.43235
-0.905591 0 0.410047
0.845657 0 0.357568
0.628455 0 0.197478
0.971735 0 0.472135
-0.998468 0 0.498469
0.150406 0 0.011311
-0.472882 0 0.111809
-0.966895 0 0.467443
--------
-0.305121 0 0.0465493
0.306359 1 0.240569
-0.95791 0 0.458795
0.996818 0 0.496823
-0.149561 0 0.0111843
-0.786934 0 0.309633
-0.987971 0 0.488043
-0.995268 0 0.49528
-0.919203 0 0.422467
-0.999096 0 0.499097
--------
-0.995312 1 1.99064
0.201297 0 0.0202603
-0.217449 0 0.0236421
-0.215255 0 0.0231673
0.675428 0 0.228101
0.995011 0 0.495023
-0.194764 0 0.0189664
-0.98585 0 0.48595
0.998306 0 0.498308
-0.818695 0 0.335131
--------
-0.999668 0 0.499668
-0.800884 0 0.320708
-0.976551 1 1.95338
0.711394 0 0.25304
0.991674 0 0.491709
-0.495535 0 0.122777
0.360791 0 0.0650849
-0.404681 0 0.0818832
0.964206 0 0.464847
-0.676108 0 0.228561
--------
-0.999244 0 0.499244
0.0533326 0 0.00142218
-0.332731 0 0.0553548
0.29688 0 0.0440688
0.803378 0 0.322708
0.731058 0 0.267223
0.271376 1 0.265447
-0.916347 0 0.419846
0.974687 0 0.475008
-0.872126 0 0.380302
--------
0.998279 0 0.498281
-0.0582487 0 0.00169645
-0.970983 0 0.471404
0.822128 0 0.337947
0.181892 1 0.33465
0.986551 0 0.486642
-0.997158 0 0.497162
-0.984171 0 0.484297
-0.851364 0 0.362411
-0.967239 0 0.467775
--------
-0.997627 0 0.49763
0.653042 0 0.213232
0.762087 0 0.290388
-0.40511 0 0.0820572
0.0810002 0 0.00328052
0.992363 1 2.91598e-005
0.583176 0 0.170047
-0.982498 0 0.482651
0.995516 0 0.495526
0.0531324 0 0.00141153
--------
-0.947571 0 0.448945
0.990272 0 0.490319
0.969674 0 0.470133
-0.933095 0 0.435333
0.141076 0 0.00995126
-0.157423 0 0.012391
0.861373 0 0.370981
0.742879 0 0.275934
-0.879633 1 1.76651
-0.743132 0 0.276123
--------
0.369546 0 0.0682821
-0.95131 0 0.452495
-0.615453 0 0.189391
-0.342406 1 0.901027
0.838597 0 0.351623
0.882586 0 0.389479
-0.973309 0 0.473665
-0.638612 0 0.203912
-0.894847 0 0.400376
-0.575561 0 0.165635
--------
-0.998643 0 0.498644
0.851579 1 0.0110144
0.0727782 0 0.00264833
0.700005 0 0.245003
0.967725 0 0.468245
0.982594 0 0.482746
-0.951627 0 0.452797
-0.640643 0 0.205212
0.990676 0 0.49072
-0.914294 0 0.417967
--------
-0.965822 0 0.466406
0.886312 0 0.392774
0.987428 0 0.487507
-0.962136 0 0.462853
-0.973813 0 0.474156
0.998026 1 1.94819e-006
0.0060056 0 1.80336e-005
-0.709407 0 0.251629
0.782191 0 0.305912
-0.939764 0 0.441578
--------
0.929104 0 0.431617
0.993825 1 1.90623e-005
0.959112 0 0.459948
0.0910685 0 0.00414674
-0.999398 0 0.499398
0.81567 0 0.332659
0.578229 0 0.167174
0.0548829 0 0.00150607
-0.753986 0 0.284247
-0.952599 0 0.453723
--------
-0.916929 0 0.420379
0.920591 0 0.423744
0.0609253 0 0.00185595
0.999016 0 0.499016
0.850825 0 0.361951
0.99428 0 0.494297
-0.975635 0 0.475932
-0.876608 0 0.384221
0.753481 0 0.283867
-0.912193 1 1.82824
--------
-0.999972 0 0.499972
0.13849 0 0.00958977
-0.408471 1 0.991895
-0.897833 0 0.403052
0.969792 0 0.470248
0.635533 0 0.201951
0.874498 0 0.382373
0.249906 0 0.0312264
0.542753 0 0.14729
-0.00512384 0 1.31269e-005
--------
-0.556193 0 0.154675
0.920214 0 0.423397
0.0739342 0 0.00273313
0.991677 0 0.491712
-0.00578962 0 1.67599e-005
0.999305 0 0.499306
-0.986599 0 0.486689
-0.790489 1 1.60292
0.969213 0 0.469687
-0.913435 0 0.417181
--------
0.878538 0 0.385915
0.915677 0 0.419232
-0.551048 0 0.151827
0.991761 0 0.491795
-0.992771 1 1.98557
0.994791 0 0.494805
-0.991745 0 0.491779
0.185912 0 0.0172815
0.886182 0 0.392659
-0.992693 0 0.49272
--------
-0.263414 0 0.0346934
-0.966117 0 0.466691
-0.985297 0 0.485405
-0.274146 0 0.0375781
0.987738 1 7.51738e-005
0.97387 0 0.474211
-0.979345 0 0.479558
-0.985678 0 0.485781
-0.304319 0 0.046305
-0.953241 0 0.454334
--------
-0.99844 0 0.498442
-0.401428 0 0.0805724
-0.943943 0 0.445514
0.860921 0 0.370592
0.993731 1 1.965e-005
-0.0998227 0 0.00498228
0.58414 0 0.17061
0.0642186 0 0.00206201
0.90674 0 0.411089
0.446231 0 0.099561
--------
0.910402 0 0.414415
0.288009 0 0.0414746
0.247293 0 0.030577
0.951236 0 0.452425
-0.967745 0 0.468265
0.991482 0 0.491518
-0.990332 0 0.490379
-0.794033 0 0.315245
0.524818 1 0.112899
-0.984504 0 0.484624
--------
0.961797 0 0.462527
0.851725 1 0.0109927
-0.937745 0 0.439683
0.959444 0 0.460266
0.327729 0 0.053703
0.996698 0 0.496703
-0.997127 0 0.497131
-0.961873 0 0.462599
-0.662399 0 0.219386
-0.815418 0 0.332453
--------
-0.99987 0 0.49987
-0.69644 0 0.242514
0.872146 0 0.38032
-0.287119 0 0.0412187
-0.712612 0 0.253908
0.877802 1 0.00746612
0.884295 0 0.390988
-0.0667026 0 0.00222462
0.993677 0 0.493697
-0.574884 0 0.165246
--------
-0.929907 0 0.432363
-0.812446 0 0.330034
0.690697 0 0.238531
-0.375526 0 0.07051
-0.796458 0 0.317173
0.255032 0 0.0325206
0.916736 0 0.420202
0.900847 0 0.405762
-0.292091 1 0.834749
0.84699 0 0.358696
--------
0.994777 0 0.49479
0.766751 0 0.293953
-0.976397 0 0.476676
0.998505 0 0.498506
-0.668371 0 0.22336
0.995686 0 0.495695
-0.976413 0 0.476692
-0.974895 0 0.47521
-0.0569986 0 0.00162442
-0.923527 1 1.84998
--------
-0.465664 0 0.108421
0.91302 0 0.416803
0.564195 0 0.159158
0.428523 0 0.091816
-0.639178 0 0.204275
0.999873 1 8.02891e-009
-0.933448 0 0.435663
-0.321137 0 0.0515645
0.990335 0 0.490382
-0.902832 0 0.407553
--------
-0.999922 0 0.499922
0.35663 0 0.0635924
0.182787 0 0.0167056
-0.0399868 0 0.000799471
-0.109475 0 0.00599242
0.845837 0 0.35772
0.475935 1 0.137322
-0.88846 0 0.394681
0.978374 0 0.478608
-0.979438 0 0.479649
--------
-0.41585 0 0.0864658
0.984052 0 0.484179
0.997079 0 0.497083
-0.107842 0 0.00581493
-0.970803 0 0.471229
0.989847 0 0.489899
-0.218678 0 0.0239101
-0.669149 1 1.39303
-0.603374 0 0.18203
-0.853449 0 0.364187
--------
0.860271 0 0.370033
0.973654 0 0.474001
-0.933915 0 0.436099
0.999746 0 0.499746
0.129474 0 0.00838171
0.995592 0 0.495602
-0.988358 0 0.488426
-0.985218 0 0.485327
0.0421695 0 0.000889132
-0.948409 1 1.89815
--------
-0.969039 0 0.469518
0.137495 0 0.00945241
0.997396 0 0.497399
-0.993022 0 0.493047
-0.998973 0 0.498974
0.962267 0 0.462979
0.285296 0 0.0406969
-0.527531 0 0.139144
0.923149 0 0.426102
-0.931993 1 1.8663
--------
-0.831147 0 0.345402
0.910707 0 0.414693
0.914083 0 0.417774
-0.496599 1 1.1199
-0.260139 0 0.0338363
0.999903 0 0.499903
-0.87797 0 0.385416
-0.413451 0 0.0854707
0.959578 0 0.460395
-0.195132 0 0.0190382
--------
-0.784276 0 0.307545
0.851545 0 0.362565
0.972241 0 0.472626
-0.945212 0 0.446713
-0.978161 0 0.4784
0.981484 0 0.481656
0.624931 0 0.195269
-0.303681 1 0.849792
0.292515 0 0.0427824
-0.948513 0 0.449839
--------
-0.999935 1 1.99987
0.280511 0 0.0393433
0.127895 0 0.00817858
-0.431881 0 0.0932606
0.581258 0 0.168931
0.924926 0 0.427744
0.876257 0 0.383913
-0.973301 0 0.473657
0.992241 0 0.492271
-0.698571 0 0.244001
--------
-0.998864 0 0.498865
0.368363 0 0.0678456
-0.530334 0 0.140627
-0.66111 0 0.218533
0.982324 0 0.48248
0.717354 0 0.257299
0.63374 0 0.200813
0.555399 0 0.154234
0.482467 0 0.116387
0.604415 1 0.0782437
--------
-0.997791 1 1.99559
0.594396 0 0.176654
-0.478826 0 0.114637
0.810069 0 0.328106
0.886165 0 0.392644
0.805452 0 0.324376
0.428602 0 0.0918499
0.415986 0 0.0865224
0.116346 0 0.00676821
-0.688814 0 0.237232
--------
-0.9984 0 0.498401
-0.0574573 0 0.00165067
-0.977389 0 0.477645
0.939412 0 0.441248
0.990917 0 0.490958
-0.00473206 0 1.11962e-005
-0.39883 1 0.978362
0.630091 0 0.198507
0.598774 0 0.179265
-0.930546 0 0.432958
--------
-0.999968 0 0.499968
0.309017 0 0.0477457
-0.565961 0 0.160156
-0.17656 0 0.0155868
0.85297 0 0.363779
0.654345 0 0.214083
0.573507 1 0.0909482
-0.226083 0 0.0255569
0.981139 0 0.481316
-0.95137 0 0.452552
--------
-0.999124 0 0.499125
-0.866174 0 0.375128
-0.962554 1 1.92581
0.73064 0 0.266917
0.997972 0 0.497974
0.249175 0 0.0310441
-0.789968 0 0.312024
-0.873958 0 0.381902
0.737737 0 0.272128
-0.500517 0 0.125259
--------
0.288063 0 0.0414903
-0.713258 0 0.254369
-0.0357326 0 0.000638409
0.103059 1 0.402251
-0.175621 0 0.0154214
0.991849 0 0.491882
-0.975217 0 0.475524
-0.972517 0 0.472895
0.586615 0 0.172058
-0.97497 0 0.475283
--------
-0.999985 0 0.499985
0.567456 0 0.161003
-0.448785 0 0.100704
-0.779947 0 0.304158
0.967814 0 0.468332
0.696495 0 0.242552
0.781022 0 0.304998
0.37872 0 0.0717143
0.963168 0 0.463846
-0.656781 1 1.37246
--------
-0.976715 1 1.9537
0.757464 0 0.286876
0.714006 0 0.254903
-0.15067 0 0.0113507
-0.854587 0 0.36516
0.992464 0 0.492492
-0.720148 0 0.259306
-0.32155 0 0.0516972
0.793145 0 0.314539
-0.992413 0 0.492442
--------
-0.797972 0 0.31838
0.0992964 0 0.00492989
-0.561453 0 0.157615
-0.511288 0 0.130708
-0.550073 0 0.15129
0.98058 0 0.480768
-0.673898 0 0.227069
-0.989851 1 1.97975
0.985133 0 0.485243
-0.989245 0 0.489303
--------
-0.982628 0 0.482779
0.218033 0 0.0237692
0.82067 0 0.33675
-0.5743 0 0.16491
-0.739178 0 0.273192
0.949139 1 0.00129341
0.590277 0 0.174213
-0.811827 0 0.329531
0.860638 0 0.370349
-0.635755 0 0.202092
--------
-0.999903 0 0.499903
0.0660533 0 0.00218152
-0.920826 0 0.42396
0.84593 0 0.357799
0.998158 1 1.69696e-006
0.677213 0 0.229308
-0.908273 0 0.41248
0.797559 0 0.31805
0.97538 0 0.475683
-0.795017 0 0.316026
--------
0.990996 0 0.491037
-0.970115 0 0.470561
-0.954168 0 0.455218
0.973315 0 0.473672
-0.997566 0 0.497569
0.436595 0 0.0953075
-0.996684 0 0.49669
0.456438 0 0.104168
-0.928788 1 1.86011
-0.956447 0 0.457395
--------
-0.999044 1 1.99809
0.987855 0 0.487929
0.53743 0 0.144416
-0.106084 0 0.00562695
0.999638 0 0.499639
0.132113 0 0.00872693
0.892813 0 0.398557
0.947331 0 0.448718
0.286212 0 0.0409586
0.355556 0 0.0632102
--------
-0.951939 0 0.453093
0.709563 0 0.25174
-0.585468 0 0.171386
0.96484 0 0.465458
0.325107 0 0.0528472
0.998107 0 0.498109
-0.952023 0 0.453174
0.0528418 0 0.00139613
0.975216 0 0.475523
-0.982048 1 1.96426
--------
-0.873034 0 0.381094
-0.933515 0 0.435725
-0.984673 0 0.48479
0.67064 0 0.224879
0.99694 1 4.68248e-006
0.986814 0 0.486901
-0.96383 0 0.464485
0.59651 0 0.177912
0.859027 0 0.368963
0.0803117 0 0.00322498
--------
-0.941162 0 0.442893
0.895669 1 0.00544244
0.0437176 0 0.000955615
0.96832 0 0.468822
0.490518 0 0.120304
0.998796 0 0.498797
-0.990372 0 0.490419
-0.490659 0 0.120373
0.886191 0 0.392668
-0.858549 0 0.368553
--------
0.994379 0 0.494394
-0.653512 0 0.213539
-0.982907 1 1.96596
0.896888 0 0.402204
-0.866471 0 0.375386
-0.358051 0 0.0641001
-0.976888 0 0.477155
-0.800327 0 0.320262
-0.99717 0 0.497174
-0.996631 0 0.496637
--------
0.99078 0 0.490823
-0.9935 0 0.493521
-0.718355 0 0.258017
0.537675 0 0.144547
-0.968683 0 0.469173
0.958756 0 0.459607
-0.99783 0 0.497832
-0.613939 0 0.188461
-0.503048 1 1.12958
-0.0793285 0 0.00314651
--------
0.946051 0 0.447506
0.958168 0 0.459043
0.974521 0 0.474846
-0.633713 0 0.200796
-0.999948 0 0.499948
0.748623 0 0.280218
-0.278033 0 0.0386511
-0.0047279 1 0.504739
0.24091 0 0.0290189
-0.996714 0 0.496719
--------
0.39982 0 0.0799278
-0.857398 1 1.72496
-0.975982 0 0.47627
0.888041 0 0.394309
-0.231377 0 0.0267676
0.927719 0 0.430332
-0.999111 0 0.499112
-0.0166833 0 0.000139166
-0.903776 0 0.408406
-0.959908 0 0.460712
--------
0.464962 0 0.108095
0.585092 0 0.171167
0.572266 1 0.0914783
0.437483 0 0.0956958
-0.609333 0 0.185643
0.999396 0 0.499396
-0.988409 0 0.488476
-0.686127 0 0.235385
0.866112 0 0.375075
-0.927294 0 0.429937
--------
-0.997863 0 0.497866
-0.25484 0 0.0324717
-0.377805 0 0.0713684
0.383213 0 0.073426
0.762031 0 0.290345
0.822247 0 0.338045
-0.227797 1 0.753742
-0.990975 0 0.491016
0.955155 0 0.45616
-0.952663 0 0.453783
--------
-0.900293 0 0.405263
0.75519 1 0.0299659
0.781305 0 0.305219
0.130138 0 0.008468
-0.87451 0 0.382384
0.991329 0 0.491367
-0.892748 0 0.398499
-0.386479 0 0.0746829
0.455934 0 0.103938
-0.991354 0 0.491391
--------
-0.17554 1 0.690947
0.442022 0 0.0976917
0.696731 0 0.242717
0.497552 0 0.123779
-0.877624 0 0.385112
0.993832 0 0.493851
-0.956535 0 0.45748
-0.992549 0 0.492576
0.865912 0 0.374902
-0.984195 0 0.48432
--------
-0.999855 0 0.499855
0.631877 0 0.199635
0.373539 0 0.0697658
-0.371677 1 0.940749
-0.537002 0 0.144186
0.881093 0 0.388162
0.0504532 0 0.00127276
-0.444674 0 0.0988674
0.934781 0 0.436908
-0.997034 0 0.497038
--------
-0.494606 1 1.11692
0.579039 0 0.167643
0.883664 0 0.390431
-0.655117 0 0.214589
-0.394759 0 0.0779173
0.998724 0 0.498725
-0.0929718 0 0.00432188
-0.916464 0 0.419953
0.965497 0 0.466092
0.679177 0 0.230641
--------
0.976397 0 0.476675
-0.961237 1 1.92322
-0.947935 0 0.44929
0.711687 0 0.253249
-0.95236 0 0.453494
-0.517789 0 0.134053
-0.974378 0 0.474706
-0.297661 0 0.0443009
-0.973137 0 0.473498
-0.978607 0 0.478836
--------
-0.699104 0 0.244373
0.869007 1 0.00857965
0.829198 0 0.343785
0.615907 0 0.189671
-0.828676 0 0.343352
0.999576 0 0.499576
-0.972761 0 0.473132
0.0938392 0 0.0044029
0.982985 0 0.48313
-0.948552 0 0.449875
--------
0.75919 0 0.288185
-0.989945 0 0.489996
-0.659936 0 0.217758
-0.803296 0 0.322642
0.616064 0 0.189767
0.935362 0 0.437451
-0.983219 0 0.48336
-0.808892 0 0.327153
-0.956963 1 1.91485
-0.959803 0 0.460611
--------
0.156186 0 0.012197
-0.991728 0 0.491762
-0.950358 1 1.90195
0.294769 0 0.0434443
0.884626 0 0.391282
0.894708 0 0.400251
-0.984698 0 0.484815
-0.559473 0 0.156505
-0.574616 0 0.165092
-0.920104 0 0.423296
--------
-0.996496 1 1.993
0.0562991 0 0.0015848
-0.77362 0 0.299244
0.963335 0 0.464007
0.959931 0 0.460734
0.892668 0 0.398428
0.225138 0 0.0253437
0.0369288 0 0.000681867
0.84545 0 0.357393
-0.068106 0 0.00231921
--------
-0.969388 0 0.469856
0.937928 0 0.439854
0.796136 0 0.316916
-0.930324 1 1.86308
0.449513 0 0.101031
0.34552 0 0.0596922
0.991741 0 0.491775
0.953567 0 0.454645
-0.308471 0 0.047577
0.936005 0 0.438053
--------
-0.99883 0 0.498831
0.931346 0 0.433703
-0.356872 0 0.063679
0.909374 0 0.413481
0.983017 0 0.483161
0.808884 0 0.327147
-0.782357 0 0.306041
0.775202 0 0.300469
0.982815 0 0.482963
-0.899586 1 1.80421
--------
0.857062 0 0.367278
0.487666 0 0.118909
-0.92355 0 0.426472
0.971712 0 0.472112
-0.973043 1 1.94645
0.966277 0 0.466845
-0.982427 0 0.482582
-0.756045 0 0.285802
-0.376669 0 0.0709398
-0.998505 0 0.498506
--------
-0.999422 1 1.99884
0.901038 0 0.405934
0.961235 0 0.461986
-0.939798 0 0.44161
-0.849795 0 0.361076
0.902155 0 0.406942
0.626296 0 0.196123
-0.579003 0 0.167622
0.648031 0 0.209972
-0.973013 0 0.473378
--------
-0.999993 0 0.499993
0.726092 0 0.263605
-0.244914 0 0.0299915
-0.371036 0 0.0688338
0.90545 0 0.40992
0.538663 1 0.106416
0.986317 0 0.486411
-0.340179 0 0.0578608
0.979744 0 0.479949
-0.584183 0 0.170635
--------
-0.999955 1 1.99991
0.39834 0 0.0793373
-0.314943 0 0.0495947
-0.632012 0 0.199719
0.949032 0 0.450331
-0.36204 0 0.0655363
0.992678 0 0.492705
-0.468078 0 0.109549
0.958072 0 0.458951
0.286171 0 0.040947
--------
-0.999261 0 0.499262
-0.240811 0 0.0289949
-0.475817 0 0.113201
0.263231 0 0.0346452
0.752092 0 0.282821
0.739252 0 0.273246
-0.0426662 1 0.543576
-0.978567 0 0.478797
0.962786 0 0.463479
-0.968077 0 0.468587
--------
0.250561 0 0.0313905
-0.908264 1 1.82074
-0.804812 0 0.323862
-0.691969 0 0.23941
0.300158 0 0.0450473
0.989787 0 0.489839
-0.9968 0 0.496805
-0.680276 0 0.231388
-0.304524 0 0.0463674
-0.988226 0 0.488295
--------
-0.328566 0 0.0539779
0.568751 0 0.161739
0.338975 0 0.0574521
0.95887 0 0.459716
0.241015 0 0.0290442
0.997154 0 0.497158
-0.805604 0 0.324499
-0.979033 1 1.95829
0.840626 0 0.353326
-0.488528 0 0.11933
--------
-0.999504 0 0.499504
0.525656 0 0.138157
0.901804 0 0.406625
-0.655177 0 0.214628
0.994332 0 0.494348
0.58006 0 0.168235
0.930604 0 0.433012
0.399946 1 0.180032
0.996109 0 0.496116
0.99454 0 0.494555
--------
-0.915674 0 0.419229
0.779791 0 0.304037
0.364571 0 0.066456
0.974253 0 0.474585
0.127824 0 0.00816952
0.998682 0 0.498683
-0.966813 0 0.467363
-0.984544 0 0.484663
0.981599 1 0.000169293
-0.928453 0 0.431012
--------
-0.187091 0 0.0175015
0.948588 1 0.00132158
0.707788 0 0.250482
0.777119 0 0.301957
-0.996672 0 0.496678
0.959829 0 0.460636
-0.971157 0 0.471573
-0.766327 0 0.293628
0.441798 0 0.0975926
-0.999183 0 0.499184
--------
0.357208 0 0.0637989
0.859192 0 0.369105
-0.5783 0 0.167216
0.998413 0 0.498414
0.128551 0 0.00826265
0.998237 0 0.498239
-0.981726 0 0.481893
-0.952118 0 0.453264
0.851771 0 0.362757
-0.86028 1 1.73032
--------
-0.998619 0 0.49862
-0.645007 0 0.208017
-0.885195 1 1.77698
-0.0863689 0 0.0037298
0.992977 0 0.493001
-0.078929 0 0.0031149
-0.172222 0 0.0148302
0.277904 0 0.0386153
-0.103591 0 0.00536558
0.126106 0 0.00795134
--------
-0.490792 1 1.11123
0.251513 0 0.0316295
-0.248614 0 0.0309045
0.681749 0 0.232391
0.927357 0 0.429995
0.992917 0 0.492942
-0.921289 0 0.424387
-0.999418 0 0.499418
0.989308 0 0.489365
-0.819281 0 0.335611
--------
0.73641 0 0.27115
-0.844526 0 0.356612
0.473096 0 0.11191
-0.58169 0 0.169182
-0.952621 0 0.453744
0.839364 1 0.0129019
-0.911857 0 0.415742
-0.993026 0 0.49305
0.935478 0 0.43756
-0.982467 0 0.482621
--------
0.9728 0 0.47317
0.970325 1 0.000440296
0.944781 0 0.446306
0.880954 0 0.38804
-0.999676 0 0.499676
0.904629 0 0.409177
-0.809469 0 0.32762
-0.637419 0 0.203152
-0.888511 0 0.394726
-0.0786238 0 0.00309085
--------
-0.996899 0 0.496904
0.985659 0 0.485762
0.495079 1 0.127473
0.96773 0 0.468251
0.991007 0 0.491048
0.964209 0 0.46485
0.767947 0 0.294871
0.994454 0 0.494469
0.687905 0 0.236606
0.964851 0 0.465468
--------
-0.906985 0 0.411311
-0.981941 0 0.482104
-0.997614 1 1.99523
0.878843 0 0.386183
0.998244 0 0.498246
0.606279 0 0.183787
-0.925062 0 0.42787
0.0289658 0 0.000419509
-0.107795 0 0.00580993
-0.369674 0 0.0683293
--------
0.99916 0 0.499161
0.114789 0 0.00658824
-0.588648 0 0.173253
0.59745 0 0.178474
-0.935117 0 0.437222
0.95924 0 0.460071
-0.990803 0 0.490845
-0.935355 1 1.8728
-0.959589 0 0.460406
-0.821473 0 0.337409
--------
-0.0978477 0 0.00478709
0.9942 0 0.494216
-0.851959 0 0.362917
0.990792 1 4.23966e-005
-0.65368 0 0.213649
0.864002 0 0.373249
-0.908267 0 0.412475
0.259383 0 0.0336399
0.525869 0 0.138269
-0.989395 0 0.489451
--------
-0.999912 0 0.499912
-0.78974 0 0.311845
-0.964389 0 0.465023
-0.377332 0 0.0711899
0.990881 0 0.490922
0.663179 1 0.0567242
-0.748666 0 0.280251
0.276664 0 0.0382715
0.974368 0 0.474696
-0.902252 0 0.407029
--------
-0.970837 0 0.471263
0.347194 0 0.0602718
0.107478 0 0.00577575
0.319008 0 0.050883
0.848877 1 0.011419
0.98057 0 0.480759
-0.750388 0 0.281541
-0.999413 0 0.499413
0.989476 0 0.489531
-0.908067 0 0.412293
--------
-0.999113 0 0.499114
0.860516 0 0.370244
-0.644328 0 0.207579
0.996251 0 0.496258
0.993569 0 0.49359
0.923582 0 0.426502
-0.983792 0 0.483923
0.899139 0 0.404225
0.759477 0 0.288402
-0.983061 1 1.96627
--------
-0.918732 0 0.422034
0.67002 0 0.224463
-0.938257 0 0.440163
0.998679 0 0.498679
0.252942 0 0.0319897
0.919519 0 0.422758
-0.883929 0 0.390665
-0.806875 1 1.6324
0.842419 0 0.354835
-0.917961 0 0.421326
--------
0.976224 0 0.476506
0.550613 1 0.100974
-0.754782 0 0.284848
0.998197 0 0.498199
-0.833463 0 0.34733
-0.0566446 0 0.00160431
-0.979763 0 0.479968
-0.903663 0 0.408303
-0.77105 0 0.297259
-0.977825 0 0.478071
--------
0.857342 0 0.367518
0.777245 0 0.302055
-0.0650463 0 0.00211551
0.988312 0 0.48838
-0.860123 0 0.369906
0.995301 0 0.495312
-0.993011 0 0.493036
-0.88998 0 0.396033
0.538782 1 0.106361
-0.979225 0 0.479441
--------
-0.957286 0 0.458198
0.696381 0 0.242473
-0.929938 0 0.432392
0.548391 1 0.101975
0.985929 0 0.486028
0.702467 0 0.24673
-0.851208 0 0.362278
-0.911966 0 0.415841
0.48059 0 0.115483
-0.79054 0 0.312476
--------
-0.999489 0 0.499489
0.835269 0 0.348837
0.24555 0 0.0301473
0.788648 0 0.310983
0.829427 0 0.343974
0.982958 0 0.483103
0.273779 0 0.0374775
-0.90404 0 0.408644
0.943103 0 0.444722
-0.789573 1 1.60129
--------
-0.950225 0 0.451464
-0.850844 0 0.361968
-0.937624 0 0.43957
-0.645426 0 0.208287
0.773671 0 0.299283
0.0283285 0 0.000401252
-0.371455 1 0.940444
0.91728 0 0.420702
-0.0601435 0 0.00180862
-0.975714 0 0.476009
--------
-0.999583 1 1.99917
0.995814 0 0.495823
0.982491 0 0.482644
0.848978 0 0.360382
0.787063 0 0.309734
0.999514 0 0.499514
-0.641896 0 0.206015
-0.0143846 0 0.000103458
0.99708 0 0.497084
-0.693498 0 0.24047
--------
-0.997572 0 0.497575
0.880631 0 0.387755
0.707783 0 0.250478
-0.341869 1 0.900306
-0.799455 0 0.319564
0.904975 0 0.409489
-0.71028 0 0.252249
-0.24684 0 0.0304649
0.796383 0 0.317113
-0.99823 0 0.498231
--------
0.972165 0 0.472553
0.209476 1 0.312464
0.82857 0 0.343264
0.779595 0 0.303884
-0.998351 0 0.498353
-0.819992 0 0.336193
0.471817 0 0.111306
-0.895545 0 0.401001
-0.972316 0 0.472699
0.836328 0 0.349722
--------
0.918349 0 0.421683
-0.813014 1 1.64351
-0.15487 0 0.0119923
-0.968008 0 0.46852
0.413381 0 0.0854417
0.985972 0 0.48607
-0.985558 0 0.485662
-0.451694 0 0.102014
-0.951148 0 0.452341
-0.942774 0 0.444411
--------
0.302773 0 0.0458356
0.92456 0 0.427405
-0.673743 1 1.40071
0.993014 0 0.493038
-0.269672 0 0.0363615
0.999551 0 0.499551
-0.976302 0 0.476583
-0.0983701 0 0.00483834
0.981181 0 0.481359
-0.53404 0 0.1426
--------
-0.999521 0 0.499521
-0.00193072 0 1.86385e-006
-0.475839 0 0.113211
0.186682 0 0.017425
0.875554 0 0.383297
0.691706 0 0.239229
0.307676 1 0.239656
-0.870571 0 0.378947
0.981915 0 0.482079
-0.815708 0 0.332689
--------
-0.994798 0 0.494812
0.968696 0 0.469186
-0.983782 0 0.483914
0.999194 1 3.24845e-007
0.63215 0 0.199807
0.891434 0 0.397327
-0.943854 0 0.44543
0.752445 0 0.283087
0.816375 0 0.333234
-0.997178 0 0.497182
--------
-0.708326 0 0.250863
0.821031 0 0.337046
0.97938 0 0.479593
-0.890961 0 0.396906
-0.971416 0 0.471824
0.998986 1 5.14213e-007
-0.415912 0 0.0864915
-0.504616 0 0.127319
0.80668 0 0.325366
-0.888909 0 0.39508
--------
-0.999964 0 0.499964
